"HYRIV_ID","HYBAS_L08","HYBAS_L12"
20007301,2080038940,2120038970
20007303,2080038940,2120038960
20007304,2080038940,2120038960
20007309,2080038940,2120038960
20007310,2080038940,2120038960
20007311,2080038850,2120038870
20007312,2080038940,2120038950
20007316,2080038940,2120038960
20007317,2080038940,2120038960
20007318,2080038940,2120038970
20007319,2080038940,2120038960
20007320,2080038940,2120038960
20007321,2080038940,2120038960
20007322,2080038940,2120038960
20007323,2080038940,2120038960
20007324,2080038940,2120038960
20007328,2080038730,2120038730
20007329,2080038730,2120038730
20007330,2080038730,2120038730
20007332,2080038730,2120038730
20007333,2080038940,2120038970
20007334,2080038940,2120038970
20007335,2080038730,2120038730
20007338,2080038940,2120038970
20007341,2080038940,2120038970
20007347,2080038730,2120038730
20007348,2080038730,2120038740
20007349,2080038850,2120038870
20007350,2080038850,2120038870
20007352,2080038730,2120038730
20007353,2080038940,2120038970
20007354,2080038940,2120038970
20007355,2080038940,2120038970
20007357,2080059500,2120059500
20007358,2080038730,2120038730
20007359,2080038940,2120038970
20007360,2080038940,2120038970
20007363,2080038940,2120038950
20007364,2080038940,2120038960
20007366,2080059500,2120059500
20007367,2080038730,2120038730
20007368,2080038850,2120038870
20007369,2080038940,2120038960
20007370,2080038940,2120038960
20007372,2080038940,2120038950
20007373,2080038730,2120038730
20007374,2080038730,2120038740
20007375,2080038940,2120038950
20007377,2080038730,2120038730
20007378,2080038730,2120038730
20007385,2080038730,2120038740
20007386,2080039030,2120039070
20007387,2080039030,2120039070
20007391,2080038730,2120038730
20007392,2080038730,2120038730
20007393,2080038730,2120038730
20007394,2080038730,2120038740
20007395,2080038940,2120038950
20007400,2080059500,2120059500
20007401,2080038730,2120038730
20007402,2080038940,2120038950
20007403,2080038940,2120038970
20007406,2080038850,2120038870
20007407,2080038940,2120038970
20007412,2080038940,2120038950
20007417,2080038730,2120038730
20007418,2080038730,2120038730
20007419,2080038940,2120038970
20007420,2080038940,2120038970
20007421,2080038730,2120038730
20007422,2080038730,2120038730
20007423,2080038850,2120038870
20007424,2080038850,2120038870
20007429,2080038700,2120038700
20007430,2080038700,2120038700
20007431,2080038730,2120038730
20007432,2080038850,2120038870
20007433,2080038850,2120038870
20007436,2080038730,2120038740
20007437,2080038730,2120038740
20007438,2080038850,2120038870
20007439,2080038850,2120038870
20007440,2080038850,2120038870
20007441,2080038850,2120038870
20007450,2080038730,2120038740
20007451,2080038730,2120038740
20007452,2080038850,2120038870
20007453,2080038850,2120038870
20007454,2080038940,2120038970
20007461,2080038590,2120038610
20007462,2080038700,2120038700
20007463,2080038730,2120038730
20007464,2080038730,2120038740
20007465,2080038850,2120038870
20007466,2080038850,2120038870
20007467,2080038590,2120038610
20007468,2080038700,2120038700
20007469,2080038730,2120038730
20007470,2080038730,2120038740
20007471,2080038940,2120038970
20007472,2080038940,2120038970
20007474,2080039030,2120039070
20007475,2080038730,2120038740
20007476,2080038940,2120038950
20007477,2080038940,2120038970
20007478,2080038940,2120038970
20007479,2080038940,2120038970
20007480,2080038940,2120038970
20007484,2080038940,2120038970
20007485,2080038940,2120038970
20007486,2080038940,2120038970
20007488,2080038850,2120038870
20007489,2080038940,2120038950
20007490,2080038940,2120038970
20007491,2080038940,2120038970
20007492,2080039030,2120039070
20007493,2080039030,2120039070
20007496,2080038730,2120038730
20007497,2080038730,2120038740
20007498,2080039030,2120039090
20007499,2080039030,2120039090
20007502,2080038590,2120038610
20007503,2080038730,2120038740
20007504,2080038850,2120038870
20007505,2080038850,2120038870
20007506,2080039030,2120039070
20007515,2080038730,2120038740
20007520,2080038850,2120038870
20007521,2080039030,2120039070
20007525,2080038850,2120038870
20007529,2080038850,2120038870
20007530,2080039030,2120039070
20007532,2080039030,2120039090
20007533,2080038700,2120038700
20007534,2080039030,2120039070
20007538,2080038590,2120038610
20007539,2080038730,2120038740
20007540,2080038730,2120038740
20007541,2080038850,2120038870
20007542,2080039030,2120039070
20007550,2080038730,2120038730
20007551,2080038940,2120038950
20007552,2080038940,2120038950
20007553,2080039030,2120039070
20007557,2080038730,2120038730
20007558,2080038730,2120038740
20007559,2080038730,2120038740
20007560,2080038730,2120038740
20007561,2080038940,2120038950
20007562,2080039030,2120039070
20007564,2080038700,2120038700
20007565,2080038700,2120038700
20007567,2080038730,2120038730
20007568,2080038590,2120038610
20007569,2080038590,2120038610
20007570,2080038700,2120038700
20007572,2080038730,2120038740
20007574,2080038590,2120038610
20007575,2080038730,2120038740
20007576,2080038730,2120038740
20007577,2080038940,2120038970
20007578,2080038940,2120038970
20007583,2080038850,2120038870
20007584,2080038940,2120038970
20007591,2080038940,2120038950
20007592,2080038940,2120038950
20007594,2080039030,2120039090
20007595,2080039030,2120039090
20007596,2080038590,2120038610
20007597,2080038730,2120038740
20007598,2080038850,2120038870
20007599,2080038940,2120038950
20007600,2080038940,2120038970
20007601,2080039030,2120039070
20007604,2080038730,2120038740
20007605,2080038730,2120038740
20007606,2080038850,2120038870
20007607,2080038850,2120038870
20007608,2080038940,2120038970
20007610,2080038590,2120038610
20007614,2080038730,2120038740
20007615,2080038730,2120038740
20007616,2080038730,2120038740
20007617,2080038850,2120038870
20007618,2080039030,2120039090
20007619,2080039030,2120039090
20007623,2080038940,2120038940
20007624,2080039030,2120039090
20007625,2080039030,2120039090
20007627,2080038590,2120038610
20007628,2080038730,2120038740
20007629,2080038850,2120038870
20007630,2080038850,2120038870
20007631,2080038940,2120038950
20007632,2080038940,2120038970
20007633,2080039110,2120039110
20007634,2080039110,2120039130
20007637,2080038590,2120038610
20007638,2080038590,2120038640
20007639,2080038590,2120038640
20007640,2080038700,2120038700
20007641,2080038940,2120038940
20007642,2080038940,2120038950
20007643,2080039030,2120039090
20007644,2080039030,2120039090
20007645,2080039110,2120039130
20007649,2080038590,2120038640
20007650,2080038700,2120038700
20007651,2080038700,2120038700
20007654,2080038940,2120038950
20007655,2080038990,2120038990
20007656,2080039110,2120039110
20007657,2080039110,2120039110
20007658,2080038590,2120038610
20007659,2080038700,2120038700
20007660,2080038700,2120038700
20007661,2080039030,2120039090
20007662,2080039030,2120039090
20007664,2080038590,2120038640
20007665,2080038940,2120038970
20007668,2080038700,2120038700
20007671,2080038850,2120038870
20007673,2080038590,2120038610
20007674,2080038590,2120038640
20007675,2080038680,2120038680
20007676,2080038730,2120038740
20007677,2080038940,2120038970
20007679,2080038850,2120038870
20007680,2080038940,2120038970
20007683,2080039030,2120039090
20007684,2080039030,2120039090
20007685,2080039030,2120039090
20007686,2080038590,2120038640
20007687,2080038590,2120038640
20007688,2080038590,2120038640
20007689,2080038680,2120038680
20007690,2080038990,2120038990
20007696,2080039030,2120039090
20007697,2080038730,2120038740
20007698,2080038940,2120038940
20007699,2080038940,2120038970
20007700,2080038940,2120038970
20007701,2080038940,2120038970
20007702,2080038590,2120038610
20007703,2080038590,2120038610
20007704,2080038590,2120038610
20007705,2080038590,2120038640
20007706,2080038590,2120038640
20007711,2080039110,2120039110
20007715,2080038590,2120038620
20007716,2080038590,2120038610
20007717,2080038590,2120038610
20007718,2080038590,2120038640
20007719,2080038680,2120038680
20007720,2080038850,2120038870
20007721,2080038940,2120038970
20007725,2080038590,2120038610
20007726,2080038590,2120038610
20007727,2080038940,2120038940
20007728,2080038940,2120038940
20007731,2080039110,2120039110
20007732,2080039110,2120039110
20007733,2080038590,2120038640
20007734,2080038590,2120038640
20007735,2080038850,2120038870
20007736,2080038850,2120038870
20007740,2080038590,2120038640
20007741,2080038680,2120038680
20007744,2080038730,2120038740
20007745,2080038940,2120038940
20007747,2080039110,2120039110
20007748,2080039110,2120039110
20007750,2080038590,2120038620
20007753,2080038850,2120038870
20007754,2080038850,2120038870
20007755,2080038850,2120038870
20007757,2080038590,2120038620
20007760,2080038850,2120038870
20007761,2080038990,2120038990
20007763,2080039110,2120039110
20007764,2080039110,2120039130
20007765,2080039110,2120039130
20007767,2080038590,2120038610
20007770,2080039110,2120039110
20007771,2080039110,2120039110
20007772,2080038590,2120038610
20007773,2080038590,2120038610
20007774,2080038940,2120038970
20007775,2080038940,2120038970
20007776,2080039030,2120039050
20007780,2080039110,2120039130
20007781,2080039110,2120039130
20007782,2080038590,2120038620
20007785,2080038850,2120038870
20007786,2080038940,2120038970
20007789,2080039110,2120039110
20007792,2080039110,2120039130
20007793,2080039110,2120039130
20007794,2080038590,2120038620
20007795,2080038590,2120038620
20007796,2080038590,2120038620
20007797,2080038590,2120038640
20007801,2080038730,2120038740
20007803,2080038990,2120038990
20007804,2080038990,2120038990
20007806,2080039110,2120039130
20007807,2080038590,2120038610
20007808,2080038990,2120038990
20007809,2080038990,2120038990
20007811,2080038590,2120038610
20007812,2080038590,2120038640
20007813,2080038680,2120038680
20007815,2080038990,2120038990
20007819,2080038590,2120038640
20007820,2080038590,2120038640
20007835,2080038590,2120038610
20007836,2080038590,2120038640
20007837,2080038680,2120038680
20007838,2080038680,2120038680
20007839,2080038680,2120038680
20007840,2080038990,2120038990
20007841,2080039030,2120039050
20007842,2080039030,2120039050
20007847,2080038590,2120038620
20007848,2080038590,2120038610
20007849,2080038680,2120038680
20007850,2080038680,2120038680
20007851,2080039030,2120039050
20007852,2080039030,2120039050
20007854,2080039110,2120039110
20007856,2080038590,2120038620
20007857,2080038590,2120038620
20007858,2080038590,2120038640
20007859,2080038940,2120038940
20007863,2080039030,2120039050
20007864,2080038590,2120038620
20007865,2080038680,2120038680
20007866,2080038730,2120038740
20007868,2080038990,2120038990
20007872,2080038680,2120038680
20007873,2080038680,2120038680
20007874,2080038680,2120038680
20007882,2080039030,2120039050
20007883,2080039110,2120039130
20007884,2080038590,2120038610
20007885,2080038680,2120038680
20007891,2080038940,2120038940
20007892,2080038940,2120038940
20007898,2080038590,2120038620
20007899,2080038590,2120038610
20007900,2080038680,2120038680
20007901,2080038680,2120038680
20007902,2080038990,2120038990
20007906,2080038680,2120038680
20007907,2080038730,2120038740
20007910,2080038680,2120038680
20007912,2080038850,2120038890
20007913,2080038850,2120038890
20007915,2080038590,2120038620
20007916,2080038590,2120038620
20007920,2080038590,2120038620
20007921,2080038590,2120038620
20007922,2080038850,2120038890
20007923,2080038850,2120038890
20007924,2080038940,2120038940
20007925,2080038940,2120038940
20007930,2080038590,2120038610
20007931,2080038590,2120038610
20007932,2080038680,2120038680
20007935,2080038990,2120038990
20007938,2080039110,2120039130
20007939,2080039110,2120039130
20007940,2080038590,2120038640
20007942,2080038850,2120038890
20007943,2080038850,2120038890
20007945,2080038590,2120038620
20007946,2080038850,2120038890
20007947,2080038850,2120038890
20007949,2080039110,2120039130
20007950,2080039110,2120039130
20007954,2080038590,2120038620
20007955,2080038590,2120038620
20007956,2080038590,2120038600
20007958,2080039110,2120039130
20007959,2080039110,2120039130
20007960,2080038590,2120038640
20007962,2080038590,2120038610
20007963,2080038590,2120038600
20007964,2080038730,2120038740
20007968,2080039030,2120039050
20007972,2080038730,2120038740
20007973,2080038940,2120038940
20007981,2080038590,2120038620
20007982,2080038590,2120038600
20007983,2080038590,2120038640
20007984,2080038590,2120038640
20007985,2080038680,2120038680
20007986,2080038730,2120038740
20007989,2080038850,2120038890
20007994,2080038590,2120038600
20007999,2080038680,2120038680
20008002,2080038850,2120038890
20008004,2080039030,2120039050
20008006,2080038590,2120038620
20008007,2080038940,2120038940
20008011,2080039150,2120039150
20008012,2080039150,2120039150
20008013,2080039150,2120039150
20008014,2080038590,2120038600
20008015,2080038680,2120038680
20008016,2080038680,2120038680
20008017,2080038850,2120038850
20008018,2080039150,2120039150
20008019,2080039150,2120039150
20008020,2080039150,2120039150
20008021,2080038590,2120038600
20008022,2080038590,2120038600
20008023,2080038680,2120038680
20008027,2080038850,2120038850
20008033,2080039150,2120039150
20008034,2080039150,2120039150
20008035,2080038590,2120038600
20008036,2080038590,2120038600
20008037,2080038850,2120038850
20008042,2080038680,2120038680
20008043,2080038990,2120038990
20008047,2080039150,2120039150
20008048,2080038590,2120038600
20008051,2080039030,2120039050
20008052,2080039030,2120039050
20008053,2080038590,2120038600
20008054,2080038590,2120038640
20008064,2080039150,2120039150
20008065,2080039150,2120039150
20008066,2080038590,2120038600
20008073,2080038590,2120038600
20008074,2080038590,2120038600
20008075,2080038590,2120038600
20008076,2080039150,2120039150
20008077,2080039150,2120039150
20008078,2080038590,2120038600
20008079,2080038730,2120038770
20008080,2080038850,2120038890
20008081,2080038850,2120038890
20008082,2080039150,2120039150
20008084,2080038730,2120038770
20008088,2080039010,2120039010
20008089,2080039150,2120039150
20008090,2080038590,2120038600
20008092,2080038940,2120038940
20008095,2080039030,2120039030
20008097,2080038590,2120038600
20008098,2080038660,2120038660
20008100,2080038730,2120038770
20008101,2080038850,2120038890
20008102,2080038850,2120038890
20008104,2080039010,2120039010
20008105,2080039030,2120039050
20008112,2080039150,2120039150
20008113,2080039150,2120039150
20008114,2080039150,2120039150
20008117,2080038940,2120038940
20008118,2080038940,2120038940
20008123,2080038590,2120038600
20008126,2080038850,2120038850
20008127,2080038850,2120038890
20008128,2080038940,2120038940
20008129,2080038940,2120038940
20008130,2080039010,2120039010
20008131,2080039010,2120039010
20008136,2080039150,2120039150
20008137,2080038590,2120038640
20008146,2080039150,2120039150
20008147,2080038590,2120038600
20008148,2080038940,2120038940
20008149,2080038940,2120038940
20008154,2080039150,2120039150
20008155,2080039150,2120039150
20008156,2080038590,2120038640
20008159,2080038940,2120038940
20008164,2080039150,2120039150
20008165,2080038590,2120038600
20008171,2080038940,2120038940
20008181,2080039150,2120039170
20008182,2080038660,2120038660
20008184,2080039010,2120039010
20008190,2080038590,2120038600
20008192,2080038730,2120038770
20008194,2080038590,2120038600
20008195,2080038730,2120038770
20008196,2080038730,2120038770
20008197,2080038730,2120038770
20008199,2080038940,2120038940
20008200,2080038940,2120038940
20008204,2080039150,2120039170
20008205,2080039150,2120039170
20008206,2080038590,2120038600
20008209,2080038730,2120038770
20008212,2080038940,2120038940
20008214,2080039010,2120039010
20008228,2080038940,2120038940
20008234,2080038590,2120038600
20008235,2080038590,2120038600
20008236,2080038590,2120038600
20008241,2080039010,2120039010
20008244,2080038590,2120038600
20008247,2080038850,2120038850
20008251,2080038940,2120038940
20008252,2080038940,2120038940
20008268,2080039030,2120039030
20008273,2080038940,2120038940
20008275,2080039030,2120039030
20008290,2080039010,2120039010
20008300,2080039150,2120039170
20008301,2080039150,2120039170
20008302,2080039150,2120039170
20008303,2080039150,2120039170
20008304,2080038590,2120038600
20008318,2080038590,2120038600
20008319,2080038590,2120038600
20008337,2080038940,2120038940
20008338,2080038940,2120038940
20008339,2080039030,2120039030
20008342,2080038590,2120038600
20008345,2080038940,2120038940
20008346,2080039010,2120039010
20008359,2080038400,2120038450
20008360,2080038400,2120038470
20008361,2080038400,2120038470
20008362,2080038400,2120038470
20008363,2080038590,2120038600
20008372,2080039010,2120039010
20008375,2080039150,2120039170
20008376,2080039150,2120039170
20008377,2080038590,2120038600
20008386,2080039150,2120039170
20008393,2080038400,2120038470
20008400,2080038400,2120038470
20008411,2080039150,2120039170
20008412,2080038590,2120038590
20008414,2080038940,2120038940
20008420,2080038400,2120038470
20008421,2080038590,2120038590
20008422,2080038790,2120038790
20008427,2080038850,2120038920
20008428,2080039150,2120039170
20008429,2080038400,2120038470
20008435,2080038850,2120038920
20008441,2080038590,2120038590
20008442,2080038590,2120038590
20008443,2080038850,2120038920
20008447,2080039150,2120039170
20008448,2080039150,2120039170
20008467,2080038400,2120038450
20008468,2080038400,2120038470
20008469,2080038400,2120038470
20008470,2080038590,2120038590
20008485,2080038590,2120038590
20008486,2080038590,2120038590
20008505,2080038400,2120038450
20008506,2080038400,2120038470
20008507,2080038590,2120038590
20008508,2080038830,2120038830
20008509,2080038830,2120038830
20008515,2080039150,2120039170
20008528,2080038400,2120038450
20008531,2080038850,2120038920
20008545,2080038110,2120038130
20008546,2080038400,2120038450
20008554,2080038790,2120038790
20008559,2080039150,2120039170
20008560,2080038400,2120038470
20008568,2080038400,2120038450
20008569,2080038400,2120038450
20008570,2080038400,2120038470
20008576,2080038850,2120038920
20008588,2080039150,2120039170
20008599,2080038830,2120038830
20008605,2080038400,2120038470
20008616,2080038590,2120038590
20008621,2080038850,2120038920
20008630,2080038400,2120038450
20008631,2080038400,2120038450
20008632,2080038400,2120038450
20008633,2080038400,2120038450
20008640,2080039150,2120039170
20008641,2080038400,2120038450
20008642,2080038400,2120038450
20008644,2080038830,2120038830
20008647,2080038400,2120038450
20008648,2080038400,2120038450
20008649,2080038400,2120038450
20008650,2080038590,2120038590
20008651,2080038590,2120038590
20008654,2080038830,2120038830
20008655,2080038400,2120038450
20008656,2080038590,2120038590
20008657,2080038590,2120038590
20008661,2080038400,2120038440
20008662,2080038590,2120038590
20008667,2080038400,2120038450
20008668,2080038590,2120038590
20008673,2080038110,2120038130
20008674,2080038400,2120038450
20008675,2080038400,2120038460
20008687,2080038110,2120038110
20008688,2080038400,2120038450
20008689,2080038400,2120038450
20008694,2080038110,2120038110
20008695,2080038400,2120038450
20008696,2080038400,2120038450
20008697,2080038400,2120038450
20008698,2080038400,2120038460
20008707,2080038110,2120038130
20008708,2080038400,2120038450
20008709,2080038400,2120038450
20008710,2080038400,2120038450
20008712,2080038790,2120038790
20008713,2080038830,2120038830
20008724,2080038250,2120038320
20008725,2080038250,2120038320
20008726,2080038400,2120038450
20008727,2080038400,2120038460
20008736,2080038250,2120038320
20008737,2080038400,2120038450
20008750,2080038400,2120038460
20008751,2080038400,2120038460
20008760,2080038250,2120038320
20008761,2080038400,2120038440
20008771,2080038250,2120038320
20008772,2080038400,2120038440
20008773,2080038400,2120038460
20008774,2080038400,2120038460
20008778,2080038250,2120038320
20008779,2080038400,2120038450
20008780,2080038590,2120038590
20008783,2080039250,2120039270
20008784,2080039250,2120039270
20008789,2080038250,2120038320
20008790,2080038590,2120038590
20008791,2080038590,2120038590
20008800,2080039250,2120039270
20008801,2080039250,2120039270
20008802,2080038400,2120038440
20008803,2080038400,2120038440
20008804,2080038400,2120038450
20008805,2080038400,2120038450
20008806,2080038590,2120038590
20008818,2080038110,2120038110
20008819,2080038250,2120038320
20008820,2080038250,2120038320
20008821,2080038250,2120038320
20008822,2080038400,2120038450
20008823,2080038400,2120038450
20008824,2080038400,2120038460
20008825,2080038400,2120038460
20008826,2080038830,2120038830
20008829,2080038250,2120038320
20008830,2080038400,2120038450
20008833,2080038830,2120038830
20008835,2080038250,2120038320
20008836,2080038250,2120038320
20008837,2080038400,2120038460
20008844,2080039190,2120039210
20008845,2080038110,2120038110
20008853,2080038110,2120038130
20008854,2080038400,2120038440
20008855,2080038400,2120038450
20008856,2080038830,2120038830
20008864,2080038400,2120038460
20008865,2080038400,2120038460
20008874,2080038250,2120038320
20008875,2080038400,2120038440
20008876,2080038400,2120038460
20008881,2080039250,2120039250
20008897,2080038110,2120038130
20008909,2080039250,2120039250
20008910,2080039250,2120039250
20008911,2080038110,2120038130
20008912,2080038110,2120038130
20008913,2080038110,2120038130
20008914,2080038250,2120038320
20008915,2080038400,2120038450
20008916,2080038400,2120038450
20008917,2080038400,2120038450
20008931,2080039190,2120039230
20008932,2080039190,2120039230
20008933,2080039190,2120039230
20008934,2080039190,2120039230
20008936,2080038400,2120038450
20008943,2080038110,2120038130
20008944,2080038250,2120038320
20008945,2080038400,2120038440
20008946,2080038400,2120038460
20008954,2080039190,2120039230
20008955,2080039190,2120039230
20008956,2080039190,2120039230
20008957,2080039190,2120039230
20008958,2080039190,2120039230
20008959,2080039190,2120039230
20008961,2080038110,2120038110
20008962,2080038110,2120038130
20008963,2080038250,2120038320
20008964,2080038400,2120038440
20008965,2080038400,2120038440
20008966,2080038400,2120038460
20008967,2080038400,2120038460
20008968,2080038400,2120038460
20008977,2080038110,2120038130
20008978,2080038400,2120038460
20008992,2080038250,2120038320
20008993,2080038400,2120038440
20008994,2080038400,2120038440
20008995,2080038400,2120038440
20008996,2080038400,2120038460
20009006,2080038400,2120038460
20009013,2080039190,2120039210
20009014,2080039190,2120039210
20009015,2080038250,2120038320
20009016,2080038400,2120038440
20009017,2080038400,2120038440
20009018,2080038400,2120038440
20009019,2080038400,2120038450
20009025,2080038110,2120038130
20009026,2080038400,2120038440
20009027,2080038400,2120038440
20009034,2080038400,2120038440
20009035,2080038400,2120038440
20009036,2080038400,2120038440
20009037,2080038830,2120038830
20009040,2080039190,2120039230
20009041,2080039190,2120039210
20009042,2080038010,2120038090
20009043,2080038400,2120038440
20009048,2080038250,2120038320
20009049,2080038400,2120038440
20009050,2080038400,2120038460
20009052,2080038250,2120038320
20009053,2080038250,2120038320
20009058,2080038110,2120038130
20009059,2080038400,2120038460
20009065,2080039250,2120039330
20009066,2080039190,2120039230
20009069,2080038110,2120038130
20009070,2080038250,2120038320
20009071,2080038250,2120038320
20009072,2080038400,2120038460
20009084,2080038400,2120038440
20009085,2080038400,2120038460
20009089,2080039190,2120039230
20009092,2080038250,2120038320
20009100,2080038110,2120038110
20009101,2080038250,2120038320
20009102,2080038400,2120038440
20009111,2080038830,2120038830
20009112,2080038830,2120038830
20009121,2080038400,2120038460
20009122,2080038400,2120038460
20009125,2080038830,2120038830
20009137,2080038830,2120038830
20009141,2080038110,2120038110
20009142,2080038400,2120038460
20009143,2080038400,2120038460
20009144,2080038400,2120038460
20009146,2080038400,2120038440
20009147,2080038400,2120038440
20009148,2080038400,2120038460
20009149,2080038400,2120038460
20009150,2080038400,2120038460
20009151,2080038570,2120038570
20009156,2080038830,2120038830
20009158,2080038110,2120038110
20009159,2080038250,2120038310
20009166,2080038400,2120038440
20009167,2080038400,2120038440
20009172,2080039250,2120039330
20009173,2080039250,2120039330
20009174,2080038110,2120038110
20009175,2080038570,2120038570
20009176,2080038570,2120038570
20009177,2080038570,2120038570
20009178,2080038570,2120038570
20009180,2080039250,2120039330
20009181,2080038010,2120038090
20009182,2080038110,2120038110
20009189,2080039250,2120039330
20009190,2080038110,2120038110
20009191,2080038110,2120038110
20009192,2080038400,2120038460
20009194,2080038830,2120038830
20009201,2080038010,2120038090
20009202,2080038010,2120038090
20009203,2080038010,2120038090
20009204,2080038110,2120038110
20009205,2080038570,2120038570
20009213,2080039250,2120039330
20009214,2080039250,2120039330
20009215,2080038110,2120038110
20009216,2080038250,2120038310
20009219,2080038570,2120038570
20009220,2080038570,2120038570
20009221,2080038570,2120038570
20009225,2080038400,2120038460
20009226,2080038570,2120038570
20009231,2080039250,2120039340
20009234,2080038400,2120038460
20009235,2080038400,2120038460
20009241,2080038110,2120038120
20009242,2080038250,2120038310
20009253,2080038110,2120038110
20009260,2080038110,2120038110
20009261,2080038340,2120038360
20009263,2080038830,2120038830
20009269,2080039250,2120039330
20009271,2080038340,2120038360
20009272,2080038400,2120038460
20009273,2080038400,2120038460
20009282,2080038110,2120038110
20009283,2080038400,2120038440
20009285,2080039250,2120039330
20009286,2080039250,2120039330
20009289,2080038400,2120038440
20009294,2080039250,2120039330
20009295,2080038010,2120038090
20009296,2080038400,2120038460
20009304,2080038010,2120038090
20009305,2080038010,2120038090
20009306,2080038010,2120038090
20009307,2080038010,2120038090
20009321,2080038340,2120038360
20009330,2080038010,2120038090
20009339,2080038010,2120038090
20009340,2080038010,2120038090
20009343,2080038110,2120038120
20009344,2080038340,2120038360
20009345,2080038340,2120038360
20009346,2080038400,2120038460
20009357,2080038110,2120038110
20009358,2080038110,2120038110
20009359,2080038110,2120038110
20009374,2080038010,2120038090
20009376,2080038110,2120038110
20009377,2080038110,2120038110
20009378,2080038110,2120038110
20009379,2080038340,2120038360
20009380,2080038400,2120038420
20009388,2080038400,2120038460
20009399,2080038400,2120038440
20009402,2080038110,2120038110
20009403,2080038110,2120038110
20009415,2080038110,2120038110
20009416,2080038110,2120038110
20009430,2080039250,2120039340
20009431,2080039250,2120039340
20009440,2080038110,2120038110
20009441,2080038340,2120038360
20009471,2080038170,2120038180
20009472,2080038170,2120038180
20009485,2080038110,2120038110
20009486,2080038110,2120038120
20009487,2080038170,2120038180
20009497,2080038170,2120038180
20009517,2080038110,2120038120
20009519,2080038340,2120038360
20009533,2080039250,2120039340
20009536,2080038170,2120038170
20009551,2080038110,2120038120
20009552,2080038110,2120038120
20009566,2080038400,2120038420
20009574,2080039250,2120039340
20009575,2080039460,2120039470
20009576,2080038010,2120038090
20009577,2080038010,2120038090
20009581,2080038340,2120038360
20009590,2080039460,2120039460
20009595,2080039250,2120039340
20009596,2080039250,2120039340
20009597,2080039460,2120039460
20009598,2080039460,2120039470
20009599,2080039460,2120039470
20009600,2080038010,2120038090
20009601,2080038340,2120038360
20009602,2080038340,2120038360
20009606,2080038510,2120038510
20009612,2080038250,2120038290
20009619,2080039250,2120039340
20009620,2080039460,2120039470
20009623,2080038110,2120038110
20009624,2080038110,2120038120
20009625,2080038340,2120038360
20009632,2080039460,2120039470
20009635,2080038170,2120038170
20009646,2080039460,2120039470
20009661,2080038010,2120038040
20009662,2080038170,2120038180
20009663,2080038170,2120038180
20009664,2080038170,2120038180
20009675,2080038010,2120038090
20009676,2080038110,2120038120
20009677,2080038170,2120038180
20009678,2080038170,2120038180
20009679,2080038170,2120038180
20009680,2080038250,2120038290
20009681,2080038340,2120038340
20009686,2080038010,2120038090
20009690,2080039250,2120039340
20009691,2080039460,2120039470
20009692,2080038010,2120038090
20009701,2080039250,2120039340
20009702,2080039250,2120039340
20009703,2080039250,2120039340
20009704,2080039460,2120039470
20009705,2080038170,2120038180
20009716,2080039250,2120039340
20009718,2080038110,2120038110
20009719,2080038170,2120038170
20009720,2080038250,2120038310
20009723,2080039250,2120039340
20009725,2080038170,2120038180
20009740,2080039460,2120039460
20009744,2080038010,2120038090
20009745,2080038250,2120038290
20009746,2080038340,2120038340
20009753,2080038340,2120038360
20009765,2080039460,2120039460
20009767,2080038010,2120038040
20009777,2080039250,2120039340
20009778,2080039250,2120039340
20009779,2080039360,2120039380
20009788,2080039400,2120039400
20009789,2080039460,2120039470
20009791,2080038010,2120038040
20009792,2080038010,2120038090
20009793,2080038010,2120038090
20009794,2080038010,2120038090
20009795,2080038170,2120038180
20009804,2080039250,2120039340
20009805,2080039250,2120039340
20009806,2080039250,2120039340
20009807,2080039250,2120039340
20009808,2080039460,2120039470
20009810,2080038340,2120038340
20009823,2080039250,2120039340
20009824,2080039250,2120039340
20009826,2080038010,2120038040
20009827,2080038010,2120038090
20009828,2080038010,2120038090
20009833,2080039460,2120039470
20009834,2080038340,2120038340
20009835,2080038340,2120038340
20009842,2080038340,2120038340
20009854,2080038010,2120038040
20009855,2080038010,2120038080
20009856,2080038170,2120038170
20009871,2080039250,2120039340
20009872,2080039400,2120039400
20009874,2080038010,2120038040
20009875,2080038010,2120038040
20009876,2080038170,2120038180
20009887,2080039400,2120039400
20009888,2080038010,2120038040
20009889,2080038010,2120038040
20009890,2080038250,2120038310
20009892,2080038400,2120038400
20009909,2080038010,2120038040
20009916,2080039460,2120039480
20009917,2080038010,2120038040
20009931,2080038010,2120038080
20009932,2080038010,2120038080
20009933,2080038010,2120038080
20009934,2080038170,2120038170
20009935,2080038170,2120038170
20009936,2080038170,2120038180
20009945,2080039400,2120039400
20009946,2080039460,2120039470
20009947,2080038010,2120038040
20009948,2080038010,2120038080
20009949,2080038010,2120038080
20009963,2080039250,2120039340
20009964,2080039400,2120039420
20009965,2080039400,2120039440
20009966,2080039460,2120039460
20009967,2080039460,2120039470
20009968,2080039460,2120039470
20009975,2080038010,2120038040
20009976,2080038010,2120038080
20009985,2080039460,2120039460
20009986,2080039460,2120039480
20009987,2080039460,2120039480
20009989,2080038010,2120038040
20009990,2080038170,2120038180
20009991,2080038170,2120038180
20010002,2080039400,2120039400
20010005,2080038010,2120038080
20010010,2080039400,2120039400
20010011,2080039460,2120039460
20010012,2080039460,2120039480
